Date,Open,High,Low,Close
2023-08-21,8070.0,8242.0,8028.0,8168.0
2023-08-22,8184.0,8208.0,8054.0,8130.0
2023-08-23,8108.0,8176.0,8014.0,8134.0
2023-08-24,8122.0,8374.0,8112.0,8290.0
2023-08-25,8280.0,8490.0,8268.0,8486.0
2023-08-28,8510.0,8660.0,8366.0,8416.0
2023-08-29,8422.0,8534.0,8346.0,8438.0
2023-08-30,8438.0,8570.0,8412.0,8460.0
2023-08-31,8510.0,8546.0,8460.0,8470.0
2023-09-01,8500.0,8590.0,8408.0,8590.0
2023-09-04,8590.0,8610.0,8360.0,8402.0
2023-09-05,8400.0,8444.0,8320.0,8388.0
2023-09-06,8388.0,8500.0,8382.0,8410.0
2023-09-07,8422.0,8454.0,8272.0,8320.0
2023-09-08,8320.0,8338.0,8168.0,8252.0
2023-09-11,8266.0,8388.0,8210.0,8258.0
2023-09-12,8200.0,8310.0,8198.0,8274.0
2023-09-13,8280.0,8360.0,8154.0,8160.0
2023-09-14,8176.0,8298.0,8132.0,8290.0
2023-09-15,8312.0,8402.0,8284.0,8310.0
2023-09-18,8286.0,8288.0,8164.0,8216.0
2023-09-19,8198.0,8208.0,8050.0,8050.0
2023-09-20,8078.0,8134.0,8040.0,8090.0
2023-09-21,8084.0,8092.0,7840.0,7844.0
2023-09-22,7856.0,7940.0,7844.0,7938.0
2023-09-25,7958.0,8006.0,7908.0,7962.0
2023-09-26,7984.0,8034.0,7912.0,7946.0
2023-09-27,7946.0,8056.0,7922.0,8052.0
2023-09-28,8074.0,8150.0,8052.0,8150.0
2023-10-09,8020.0,8060.0,7898.0,7932.0
2023-10-10,7906.0,7956.0,7708.0,7756.0
2023-10-11,7750.0,7842.0,7726.0,7790.0
2023-10-12,7760.0,7878.0,7740.0,7878.0
2023-10-13,7906.0,8036.0,7856.0,8022.0
2023-10-16,8060.0,8080.0,7988.0,8040.0
2023-10-17,8060.0,8098.0,8038.0,8068.0
2023-10-18,8068.0,8186.0,8050.0,8066.0
2023-10-19,8090.0,8126.0,8036.0,8088.0
2023-10-20,8066.0,8096.0,7930.0,7972.0
2023-10-23,7972.0,8006.0,7874.0,7892.0
2023-10-24,7888.0,7924.0,7754.0,7806.0
2023-10-25,7822.0,7854.0,7730.0,7756.0
2023-10-26,7766.0,7998.0,7758.0,7990.0
2023-10-27,7976.0,8010.0,7866.0,7974.0
2023-10-30,8004.0,8054.0,7984.0,8020.0
2023-10-31,8014.0,8036.0,7878.0,7926.0
2023-11-01,7948.0,8026.0,7902.0,7986.0
2023-11-02,7998.0,8146.0,7920.0,8124.0
2023-11-03,8120.0,8198.0,8104.0,8178.0
2023-11-06,8200.0,8228.0,8126.0,8208.0
2023-11-07,8220.0,8268.0,8144.0,8150.0
2023-11-08,8146.0,8268.0,8128.0,8240.0
2023-11-09,8218.0,8268.0,8128.0,8192.0
2023-11-10,8210.0,8242.0,8132.0,8232.0
2023-11-13,8246.0,8290.0,8178.0,8240.0
2023-11-14,8210.0,8386.0,8180.0,8360.0
2023-11-15,8370.0,8494.0,8362.0,8474.0
2023-11-16,8474.0,8526.0,8412.0,8454.0
2023-11-17,8440.0,8454.0,8262.0,8310.0
2023-11-20,8326.0,8364.0,8262.0,8324.0
2023-11-21,8348.0,8426.0,8274.0,8280.0
2023-11-22,8280.0,8394.0,8236.0,8360.0
2023-11-23,8310.0,8322.0,8202.0,8230.0
2023-11-24,8230.0,8242.0,8146.0,8172.0
2023-11-27,8150.0,8212.0,8082.0,8208.0
2023-11-28,8208.0,8262.0,8178.0,8226.0
2023-11-29,8248.0,8306.0,8160.0,8172.0
2023-11-30,8200.0,8278.0,8184.0,8260.0
2023-12-01,8258.0,8276.0,8080.0,8106.0
2023-12-04,8118.0,8176.0,8058.0,8116.0
2023-12-05,8118.0,8138.0,8060.0,8084.0
2023-12-06,8078.0,8084.0,7930.0,7970.0
2023-12-07,7970.0,8012.0,7814.0,7936.0
2023-12-08,7936.0,8096.0,7924.0,8094.0
2023-12-11,8076.0,8116.0,8006.0,8082.0
2023-12-12,8062.0,8136.0,8052.0,8098.0
2023-12-13,8068.0,8080.0,7980.0,7992.0
2023-12-14,7966.0,8024.0,7950.0,7952.0
2023-12-15,7982.0,8048.0,7934.0,7952.0
2023-12-18,7570.0,7628.0,7512.0,7626.0
2023-12-19,7630.0,7658.0,7592.0,7612.0
2023-12-20,7592.0,7650.0,7592.0,7612.0
2023-12-21,7634.0,7688.0,7566.0,7644.0
2023-12-22,7616.0,7626.0,7468.0,7576.0
2023-12-25,7576.0,7618.0,7462.0,7592.0
2023-12-26,7600.0,7644.0,7590.0,7616.0
2023-12-27,7616.0,7720.0,7612.0,7714.0
2023-12-28,7676.0,7708.0,7630.0,7656.0
2023-12-29,7646.0,7666.0,7520.0,7522.0
2024-01-02,7522.0,7558.0,7440.0,7468.0
2024-01-03,7450.0,7468.0,7328.0,7372.0
2024-01-04,7386.0,7426.0,7346.0,7392.0
2024-01-05,7396.0,7424.0,7340.0,7392.0
2024-01-08,7390.0,7448.0,7340.0,7370.0
2024-01-09,7350.0,7452.0,7286.0,7420.0
2024-01-10,7458.0,7578.0,7432.0,7548.0
2024-01-11,7532.0,7566.0,7486.0,7536.0
2024-01-12,7526.0,7538.0,7462.0,7508.0
2024-01-15,7538.0,7544.0,7416.0,7494.0
2024-01-16,7480.0,7526.0,7444.0,7516.0
2024-01-17,7520.0,7574.0,7402.0,7410.0
2024-01-18,7394.0,7516.0,7378.0,7484.0
2024-01-19,7498.0,7624.0,7454.0,7612.0
2024-01-22,7618.0,7662.0,7560.0,7576.0
2024-01-23,7560.0,7646.0,7532.0,7608.0
2024-01-24,7570.0,7684.0,7564.0,7674.0
2024-01-25,7668.0,7694.0,7628.0,7652.0
2024-01-26,7650.0,7654.0,7530.0,7588.0
2024-01-29,7564.0,7578.0,7394.0,7400.0
2024-01-30,7400.0,7418.0,7200.0,7204.0
2024-01-31,7200.0,7302.0,7182.0,7212.0
2024-02-01,7200.0,7256.0,7180.0,7214.0
2024-02-02,7212.0,7230.0,7104.0,7144.0
2024-02-05,7174.0,7174.0,7096.0,7124.0
2024-02-06,7124.0,7162.0,7100.0,7132.0
2024-02-07,7150.0,7172.0,7044.0,7112.0
2024-02-08,7104.0,7200.0,7060.0,7182.0
2024-02-19,7162.0,7270.0,7094.0,7254.0
2024-02-20,7276.0,7348.0,7258.0,7264.0
2024-02-21,7266.0,7324.0,7246.0,7284.0
2024-02-22,7250.0,7314.0,7234.0,7304.0
2024-02-23,7284.0,7292.0,7220.0,7262.0
2024-02-26,7252.0,7266.0,7172.0,7198.0
2024-02-27,7182.0,7298.0,7182.0,7294.0
2024-02-28,7302.0,7344.0,7278.0,7288.0
2024-02-29,7266.0,7360.0,7262.0,7358.0
2024-03-01,7342.0,7444.0,7330.0,7438.0
2024-03-04,7438.0,7440.0,7376.0,7418.0
2024-03-05,7398.0,7440.0,7378.0,7424.0
2024-03-06,7420.0,7536.0,7408.0,7508.0
2024-03-07,7522.0,7550.0,7470.0,7508.0
2024-03-08,7548.0,7658.0,7506.0,7646.0
2024-03-11,7606.0,7650.0,7586.0,7614.0
2024-03-12,7624.0,7700.0,7620.0,7682.0
2024-03-13,7664.0,7710.0,7632.0,7704.0
2024-03-14,7720.0,7858.0,7680.0,7770.0
2024-03-15,7748.0,7872.0,7748.0,7818.0
2024-03-18,7792.0,7952.0,7780.0,7844.0
2024-03-19,7860.0,7898.0,7772.0,7820.0
2024-03-20,7760.0,7912.0,7756.0,7890.0
2024-03-21,7898.0,8030.0,7884.0,7928.0
2024-03-22,7908.0,7958.0,7846.0,7866.0
2024-03-25,7878.0,7886.0,7758.0,7838.0
2024-03-26,7850.0,7938.0,7776.0,7784.0
2024-03-27,7786.0,7800.0,7662.0,7684.0
2024-03-28,7684.0,7712.0,7624.0,7678.0
2024-03-29,7702.0,7792.0,7630.0,7790.0
2024-04-01,7780.0,7836.0,7698.0,7832.0
2024-04-02,7764.0,7790.0,7736.0,7764.0
2024-04-03,7800.0,7876.0,7772.0,7858.0
2024-04-08,7814.0,7838.0,7690.0,7698.0
2024-04-09,7726.0,7758.0,7654.0,7720.0
2024-04-10,7716.0,7742.0,7654.0,7724.0
2024-04-11,7742.0,7742.0,7672.0,7722.0
2024-04-12,7702.0,7716.0,7560.0,7646.0
2024-04-15,7660.0,7816.0,7630.0,7644.0
2024-04-16,7650.0,7658.0,7560.0,7570.0
2024-04-17,7548.0,7578.0,7440.0,7486.0
2024-04-18,7502.0,7522.0,7444.0,7508.0
2024-04-19,7476.0,7524.0,7394.0,7440.0
2024-04-22,7402.0,7504.0,7402.0,7488.0
2024-04-23,7520.0,7684.0,7480.0,7618.0
2024-04-24,7600.0,7694.0,7586.0,7668.0
2024-04-25,7634.0,7696.0,7530.0,7558.0
2024-04-26,7544.0,7630.0,7514.0,7618.0
2024-04-29,7614.0,7692.0,7592.0,7650.0
2024-04-30,7662.0,7732.0,7566.0,7628.0
2024-05-06,7650.0,7730.0,7648.0,7696.0
2024-05-07,7700.0,7842.0,7700.0,7810.0
2024-05-08,7794.0,7852.0,7760.0,7780.0
2024-05-09,7746.0,7768.0,7682.0,7698.0
2024-05-10,7684.0,7714.0,7542.0,7570.0
2024-05-13,7570.0,7746.0,7562.0,7736.0
2024-05-14,7748.0,7808.0,7720.0,7756.0
2024-05-15,7658.0,7820.0,7602.0,7810.0
2024-05-16,7792.0,7838.0,7754.0,7788.0
2024-05-17,7810.0,7972.0,7792.0,7966.0
2024-05-20,7966.0,8028.0,7944.0,7986.0
2024-05-21,7990.0,8096.0,7936.0,8010.0
2024-05-22,8000.0,8062.0,7960.0,8042.0
2024-05-23,8024.0,8098.0,7942.0,8008.0
2024-05-24,8066.0,8110.0,7956.0,7978.0
2024-05-27,7978.0,8034.0,7916.0,7944.0
2024-05-28,7948.0,8142.0,7944.0,8106.0
2024-05-29,8120.0,8156.0,8050.0,8154.0
2024-05-30,8150.0,8188.0,8024.0,8030.0
2024-05-31,8012.0,8158.0,8012.0,8140.0
2024-06-03,8154.0,8168.0,7876.0,7902.0
2024-06-04,7928.0,7930.0,7832.0,7864.0
2024-06-05,7838.0,7874.0,7810.0,7826.0
2024-06-06,7838.0,7938.0,7812.0,7936.0
2024-06-07,7956.0,8034.0,7948.0,8008.0
2024-06-11,7978.0,8028.0,7856.0,7858.0
2024-06-12,7872.0,7968.0,7846.0,7942.0
2024-06-13,7954.0,7990.0,7866.0,7912.0
2024-06-14,7912.0,7960.0,7828.0,7884.0
2024-06-17,7892.0,7910.0,7728.0,7764.0
2024-06-18,7778.0,7880.0,7758.0,7840.0
2024-06-19,7840.0,7940.0,7814.0,7916.0
2024-06-20,7914.0,7942.0,7866.0,7890.0
2024-06-21,7890.0,7930.0,7808.0,7826.0
2024-06-24,7828.0,7884.0,7782.0,7832.0
2024-06-25,7810.0,7818.0,7720.0,7748.0
2024-06-26,7754.0,7810.0,7674.0,7800.0
2024-06-27,7800.0,7842.0,7758.0,7770.0
2024-06-28,7818.0,7850.0,7780.0,7834.0
2024-07-01,7818.0,7918.0,7810.0,7882.0
2024-07-02,7874.0,8046.0,7846.0,8040.0
2024-07-03,8074.0,8090.0,7990.0,8020.0
2024-07-04,8060.0,8080.0,7962.0,7994.0
2024-07-05,7976.0,8034.0,7938.0,7952.0
2024-07-08,7966.0,8002.0,7870.0,7892.0
2024-07-09,7872.0,7888.0,7750.0,7776.0
2024-07-10,7750.0,7762.0,7560.0,7572.0
2024-07-11,7606.0,7628.0,7570.0,7582.0
2024-07-12,7620.0,7710.0,7594.0,7638.0
2024-07-15,7628.0,7660.0,7538.0,7592.0
2024-07-16,7570.0,7652.0,7534.0,7612.0
2024-07-17,7590.0,7682.0,7584.0,7630.0
2024-07-18,7642.0,7708.0,7556.0,7692.0
2024-07-19,7688.0,7722.0,7644.0,7688.0
2024-07-22,7728.0,7800.0,7658.0,7776.0
2024-07-23,7778.0,7866.0,7772.0,7804.0
2024-07-24,7820.0,7856.0,7690.0,7710.0
2024-07-25,7732.0,7762.0,7662.0,7700.0
2024-07-26,7702.0,7830.0,7702.0,7794.0
2024-07-29,7758.0,7778.0,7552.0,7688.0
2024-07-30,7610.0,7684.0,7576.0,7616.0
2024-08-01,7586.0,7668.0,7546.0,7636.0
2024-08-02,7640.0,7680.0,7530.0,7560.0
2024-08-05,7554.0,7696.0,7520.0,7668.0
2024-08-06,7630.0,7650.0,7530.0,7578.0
2024-08-07,7482.0,7600.0,7398.0,7408.0
2024-08-08,7362.0,7434.0,7354.0,7406.0
2024-08-09,7444.0,7540.0,7442.0,7458.0
2024-08-12,7458.0,7534.0,7458.0,7504.0
2024-08-13,7496.0,7526.0,7312.0,7348.0
2024-08-14,7366.0,7366.0,7222.0,7306.0
2024-08-15,7314.0,7378.0,7314.0,7364.0
2024-08-16,7336.0,7424.0,7328.0,7328.0
2024-08-19,7294.0,7400.0,7272.0,7368.0
2024-08-20,7358.0,7412.0,7334.0,7408.0
2024-08-21,7396.0,7456.0,7384.0,7436.0
2024-08-22,7460.0,7492.0,7366.0,7424.0
2024-08-23,7456.0,7474.0,7398.0,7426.0
2024-08-26,7468.0,7566.0,7434.0,7566.0
2024-08-27,7564.0,7668.0,7540.0,7632.0
2024-08-28,7632.0,7678.0,7610.0,7652.0
2024-08-29,7620.0,7688.0,7604.0,7658.0
2024-08-30,7688.0,7808.0,7666.0,7784.0
2024-09-02,7802.0,7816.0,7650.0,7652.0
2024-09-03,7652.0,7878.0,7638.0,7798.0
2024-09-04,7780.0,7794.0,7656.0,7682.0
2024-09-05,7710.0,7758.0,7652.0,7662.0
2024-09-06,7684.0,7780.0,7660.0,7704.0
2024-09-09,7726.0,7732.0,7588.0,7706.0
2024-09-10,7700.0,7762.0,7660.0,7670.0
2024-09-11,7690.0,7716.0,7604.0,7708.0
2024-09-12,7700.0,7704.0,7568.0,7660.0
2024-09-13,7670.0,7792.0,7618.0,7638.0
2024-09-18,7684.0,7824.0,7674.0,7802.0
2024-09-19,7802.0,7892.0,7782.0,7866.0
2024-09-20,7854.0,7922.0,7814.0,7902.0
2024-09-23,7878.0,7938.0,7836.0,7890.0
2024-09-24,7908.0,8016.0,7900.0,7976.0
2024-09-25,8020.0,8112.0,8002.0,8016.0
2024-09-26,8000.0,8204.0,7988.0,8148.0
2024-09-27,8212.0,8248.0,8068.0,8142.0
2024-09-30,8086.0,8194.0,8070.0,8148.0
2024-10-08,8400.0,8438.0,8170.0,8180.0
2024-10-09,8196.0,8260.0,8118.0,8168.0
2024-10-10,8138.0,8286.0,8082.0,8214.0
2024-10-11,8218.0,8332.0,8216.0,8266.0
2024-10-14,8278.0,8354.0,8194.0,8222.0
2024-10-15,8208.0,8244.0,8110.0,8144.0
2024-10-16,8150.0,8304.0,8150.0,8272.0
2024-10-17,8296.0,8340.0,8196.0,8206.0
2024-10-18,8224.0,8388.0,8186.0,8244.0
2024-10-21,8212.0,8250.0,8146.0,8206.0
2024-10-22,8226.0,8298.0,8220.0,8290.0
2024-10-23,8330.0,8474.0,8312.0,8466.0
2024-10-24,8430.0,8466.0,8356.0,8464.0
2024-10-25,8504.0,8606.0,8496.0,8518.0
2024-10-28,8538.0,8610.0,8332.0,8428.0
2024-10-29,8340.0,8412.0,8340.0,8378.0
2024-10-30,8456.0,8480.0,8348.0,8422.0
2024-10-31,8476.0,8478.0,8390.0,8460.0
2024-11-01,8512.0,8618.0,8462.0,8588.0
2024-11-04,8612.0,8746.0,8594.0,8670.0
2024-11-05,8670.0,8686.0,8596.0,8612.0
2024-11-06,8644.0,8716.0,8612.0,8684.0
2024-11-07,8684.0,8914.0,8664.0,8816.0
2024-11-08,8816.0,9024.0,8770.0,8840.0
2024-11-11,8880.0,8954.0,8796.0,8838.0
2024-11-12,8850.0,8860.0,8624.0,8636.0
2024-11-13,8602.0,8626.0,8286.0,8292.0
2024-11-14,8340.0,8354.0,8244.0,8320.0
2024-11-15,8350.0,8356.0,8226.0,8274.0
2024-11-18,8352.0,8366.0,8118.0,8120.0
2024-11-19,8126.0,8306.0,8070.0,8266.0
2024-11-20,8238.0,8276.0,8166.0,8240.0
2024-11-21,8200.0,8208.0,8086.0,8112.0
2024-11-22,8188.0,8190.0,7988.0,8018.0
2024-11-25,8000.0,8106.0,7972.0,8058.0
2024-11-26,8050.0,8128.0,7986.0,8040.0
2024-11-27,8062.0,8124.0,8032.0,8110.0
2024-11-28,8082.0,8126.0,8020.0,8078.0
2024-11-29,8126.0,8270.0,8098.0,8196.0
2024-12-02,8196.0,8268.0,8088.0,8100.0
2024-12-03,8068.0,8116.0,8002.0,8058.0
2024-12-04,7934.0,7992.0,7888.0,7900.0
2024-12-05,7862.0,7940.0,7762.0,7914.0
2024-12-06,7914.0,7932.0,7832.0,7896.0
2024-12-09,7912.0,7938.0,7816.0,7834.0
2024-12-10,7856.0,7994.0,7852.0,7872.0
2024-12-11,7876.0,8050.0,7848.0,8048.0
2024-12-12,8026.0,8072.0,7952.0,7954.0
2024-12-13,7974.0,7992.0,7886.0,7910.0
2024-12-16,7934.0,7954.0,7862.0,7928.0
2024-12-17,7888.0,7940.0,7834.0,7894.0
2024-12-18,7872.0,7882.0,7570.0,7590.0
2024-12-19,7558.0,7584.0,7414.0,7438.0
2024-12-20,7488.0,7574.0,7434.0,7570.0
2024-12-23,7562.0,7590.0,7514.0,7578.0
2024-12-24,7612.0,7648.0,7572.0,7634.0
2024-12-25,7644.0,7712.0,7634.0,7672.0
2024-12-26,7640.0,7692.0,7616.0,7682.0
2024-12-27,7682.0,7772.0,7656.0,7716.0
2024-12-30,7730.0,7750.0,7658.0,7700.0
2024-12-31,7702.0,7760.0,7670.0,7712.0
2025-01-02,7734.0,7894.0,7712.0,7724.0
2025-01-03,7730.0,7758.0,7590.0,7612.0
2025-01-06,7600.0,7658.0,7552.0,7560.0
2025-01-07,7602.0,7632.0,7524.0,7596.0
2025-01-08,7582.0,7602.0,7520.0,7552.0
2025-01-09,7574.0,7582.0,7456.0,7474.0
2025-01-10,7484.0,7584.0,7470.0,7580.0
2025-01-13,7584.0,7790.0,7576.0,7744.0
2025-01-14,7726.0,7822.0,7710.0,7790.0
2025-01-15,7800.0,7818.0,7728.0,7738.0
2025-01-16,7742.0,7820.0,7566.0,7606.0
2025-01-17,7580.0,7632.0,7494.0,7618.0
2025-01-20,7602.0,7724.0,7562.0,7710.0
2025-01-21,7710.0,7808.0,7642.0,7784.0
2025-01-22,7772.0,7800.0,7706.0,7726.0
2025-01-23,7726.0,7766.0,7610.0,7626.0
2025-01-24,7642.0,7676.0,7590.0,7616.0
2025-01-27,7628.0,7758.0,7598.0,7752.0
2025-02-05,7850.0,7904.0,7798.0,7896.0
2025-02-06,7862.0,8032.0,7852.0,8022.0
2025-02-07,8050.0,8208.0,8026.0,8200.0
2025-02-10,8188.0,8194.0,8088.0,8114.0
2025-02-11,8142.0,8172.0,8068.0,8098.0
2025-02-12,8116.0,8142.0,8048.0,8062.0
2025-02-13,8008.0,8064.0,7874.0,7914.0
2025-02-14,7880.0,7984.0,7864.0,7964.0
2025-02-17,7966.0,7978.0,7816.0,7854.0
2025-02-18,7842.0,7892.0,7824.0,7866.0
2025-02-19,7880.0,7966.0,7880.0,7926.0
2025-02-20,7944.0,7984.0,7886.0,7948.0
2025-02-21,7966.0,8022.0,7914.0,7932.0
2025-02-24,7926.0,7972.0,7860.0,7966.0
2025-02-25,7942.0,7994.0,7886.0,7920.0
2025-02-26,7900.0,7906.0,7832.0,7890.0
2025-02-27,7888.0,7954.0,7842.0,7944.0
2025-02-28,7966.0,7996.0,7940.0,7988.0
2025-03-03,7986.0,8042.0,7894.0,7984.0
2025-03-04,7994.0,8028.0,7852.0,7900.0
2025-03-05,7900.0,7906.0,7770.0,7814.0
2025-03-06,7826.0,7932.0,7774.0,7916.0
2025-03-07,7920.0,7988.0,7886.0,7980.0
2025-03-10,7992.0,8118.0,7914.0,8002.0
2025-03-11,7986.0,7992.0,7832.0,7854.0
2025-03-12,7854.0,7892.0,7820.0,7856.0
2025-03-13,7854.0,7998.0,7838.0,7988.0
2025-03-14,7998.0,8084.0,7974.0,8068.0
2025-03-17,8076.0,8134.0,8040.0,8062.0
2025-03-18,8060.0,8106.0,8034.0,8092.0
2025-03-19,8108.0,8138.0,8036.0,8042.0
2025-03-20,8070.0,8086.0,7982.0,8044.0
2025-03-21,8022.0,8072.0,7990.0,8022.0
2025-03-24,8002.0,8008.0,7902.0,7940.0
2025-03-25,7928.0,7962.0,7858.0,7872.0
2025-03-26,7878.0,7904.0,7854.0,7882.0
2025-03-27,7908.0,7924.0,7868.0,7918.0
2025-03-28,7990.0,8036.0,7952.0,7986.0
2025-03-31,7984.0,8008.0,7928.0,7992.0
2025-04-01,7988.0,7988.0,7890.0,7896.0
2025-04-02,7912.0,8066.0,7904.0,7986.0
2025-04-03,7982.0,8032.0,7872.0,7902.0
2025-04-07,7800.0,7800.0,7636.0,7650.0
2025-04-08,7650.0,7684.0,7600.0,7628.0
2025-04-09,7650.0,7668.0,7518.0,7576.0
2025-04-10,7560.0,7680.0,7544.0,7646.0
2025-04-11,7622.0,7698.0,7614.0,7680.0
2025-04-14,7700.0,7720.0,7680.0,7698.0
2025-04-15,7700.0,7700.0,7646.0,7676.0
2025-04-16,7660.0,7742.0,7640.0,7652.0
2025-04-17,7678.0,7756.0,7668.0,7748.0
2025-04-18,7740.0,7782.0,7686.0,7704.0
2025-04-21,7698.0,7750.0,7676.0,7722.0
2025-04-22,7700.0,7820.0,7680.0,7808.0
2025-04-23,7808.0,7844.0,7758.0,7838.0
2025-04-24,7822.0,7876.0,7806.0,7846.0
2025-04-25,7858.0,7998.0,7840.0,7934.0
2025-04-28,7930.0,7930.0,7788.0,7814.0
2025-04-29,7822.0,7852.0,7776.0,7780.0
2025-04-30,7780.0,7836.0,7764.0,7832.0
2025-05-06,7778.0,7798.0,7714.0,7760.0
2025-05-07,7728.0,7814.0,7726.0,7786.0
2025-05-08,7782.0,7782.0,7712.0,7760.0
2025-05-09,7790.0,7852.0,7764.0,7780.0
2025-05-12,7802.0,7820.0,7744.0,7814.0
2025-05-13,7850.0,7866.0,7770.0,7792.0
2025-05-14,7816.0,7920.0,7808.0,7914.0
2025-05-15,7882.0,7912.0,7780.0,7796.0
2025-05-16,7776.0,7792.0,7706.0,7754.0
2025-05-19,7750.0,7810.0,7740.0,7776.0
2025-05-20,7786.0,7840.0,7746.0,7820.0
2025-05-21,7820.0,7836.0,7786.0,7814.0
2025-05-22,7810.0,7816.0,7722.0,7760.0
2025-05-23,7770.0,7832.0,7758.0,7774.0
2025-05-26,7752.0,7762.0,7682.0,7704.0
2025-05-27,7716.0,7744.0,7694.0,7740.0
2025-05-28,7764.0,7770.0,7704.0,7712.0
2025-05-29,7720.0,7750.0,7656.0,7724.0
2025-05-30,7694.0,7710.0,7622.0,7638.0
2025-06-03,7612.0,7720.0,7612.0,7692.0
2025-06-04,7706.0,7722.0,7658.0,7688.0
2025-06-05,7690.0,7698.0,7650.0,7676.0
2025-06-06,7690.0,7748.0,7666.0,7738.0
2025-06-09,7720.0,7782.0,7720.0,7766.0
2025-06-10,7772.0,7796.0,7744.0,7758.0
2025-06-11,7746.0,7772.0,7682.0,7694.0
2025-06-12,7708.0,7718.0,7680.0,7688.0
2025-06-13,7720.0,7838.0,7704.0,7786.0
2025-06-16,7788.0,7998.0,7780.0,7960.0
2025-06-17,8000.0,8010.0,7932.0,7972.0
2025-06-18,7994.0,8086.0,7980.0,8084.0
2025-06-19,8092.0,8168.0,8070.0,8152.0
2025-06-20,8144.0,8198.0,8126.0,8156.0
2025-06-23,8168.0,8188.0,8084.0,8126.0
2025-06-24,8100.0,8108.0,7942.0,7950.0
2025-06-25,7948.0,7988.0,7920.0,7984.0
2025-06-26,7956.0,8026.0,7948.0,8000.0
2025-06-27,8012.0,8024.0,7984.0,8002.0
